FisheryNum	FisheryName	FisheryNameLong	Year	StockGroup	Catch	PropinCatch
5	WA/ORT	'Washington/Oregon Troll'	1987	'NCBC'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	1987	'WCVI'	24	0.00019
5	WA/ORT	'Washington/Oregon Troll'	1987	'GS'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	1987	'FR-early'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	1987	'FR-late'	8234	0.06634
5	WA/ORT	'Washington/Oregon Troll'	1987	'PSD'	5180	0.04173
5	WA/ORT	'Washington/Oregon Troll'	1987	'WACST'	1819	0.01466
5	WA/ORT	'Washington/Oregon Troll'	1987	'CR-bright'	6790	0.05470
5	WA/ORT	'Washington/Oregon Troll'	1987	'CR-sp&su'	6523	0.05255
5	WA/ORT	'Washington/Oregon Troll'	1987	'CR-tule'	93811	0.75574
5	WA/ORT	'Washington/Oregon Troll'	1987	'ORCST'	1680	0.01353
5	WA/ORT	'Washington/Oregon Troll'	1988	'SEAK'	105	0.00067
5	WA/ORT	'Washington/Oregon Troll'	1988	'NCBC'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	1988	'WCVI'	29	0.00018
5	WA/ORT	'Washington/Oregon Troll'	1988	'GS'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	1988	'FR-early'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	1988	'FR-late'	8917	0.05648
5	WA/ORT	'Washington/Oregon Troll'	1988	'PSD'	10373	0.06570
5	WA/ORT	'Washington/Oregon Troll'	1988	'WACST'	3624	0.02295
5	WA/ORT	'Washington/Oregon Troll'	1988	'CR-bright'	11264	0.07134
5	WA/ORT	'Washington/Oregon Troll'	1988	'CR-sp&su'	10075	0.06381
5	WA/ORT	'Washington/Oregon Troll'	1988	'CR-tule'	111224	0.70449
5	WA/ORT	'Washington/Oregon Troll'	1988	'ORCST'	2269	0.01437
5	WA/ORT	'Washington/Oregon Troll'	1989	'SEAK'	85	0.00061
5	WA/ORT	'Washington/Oregon Troll'	1989	'NCBC'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	1989	'WCVI'	73	0.00052
5	WA/ORT	'Washington/Oregon Troll'	1989	'GS'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	1989	'FR-early'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	1989	'FR-late'	37950	0.26991
5	WA/ORT	'Washington/Oregon Troll'	1989	'PSD'	14163	0.10073
5	WA/ORT	'Washington/Oregon Troll'	1989	'WACST'	3794	0.02698
5	WA/ORT	'Washington/Oregon Troll'	1989	'CR-bright'	8089	0.05753
5	WA/ORT	'Washington/Oregon Troll'	1989	'CR-sp&su'	10484	0.07456
5	WA/ORT	'Washington/Oregon Troll'	1989	'CR-tule'	63170	0.44927
5	WA/ORT	'Washington/Oregon Troll'	1989	'ORCST'	2797	0.01989
5	WA/ORT	'Washington/Oregon Troll'	1990	'SEAK'	70	0.00062
5	WA/ORT	'Washington/Oregon Troll'	1990	'NCBC'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	1990	'WCVI'	93	0.00082
5	WA/ORT	'Washington/Oregon Troll'	1990	'GS'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	1990	'FR-early'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	1990	'FR-late'	26154	0.23245
5	WA/ORT	'Washington/Oregon Troll'	1990	'PSD'	15729	0.13979
5	WA/ORT	'Washington/Oregon Troll'	1990	'WACST'	3498	0.03109
5	WA/ORT	'Washington/Oregon Troll'	1990	'CR-bright'	6072	0.05397
5	WA/ORT	'Washington/Oregon Troll'	1990	'CR-sp&su'	10950	0.09732
5	WA/ORT	'Washington/Oregon Troll'	1990	'CR-tule'	47392	0.42122
5	WA/ORT	'Washington/Oregon Troll'	1990	'ORCST'	2555	0.02271
5	WA/ORT	'Washington/Oregon Troll'	1991	'SEAK'	54	0.00061
5	WA/ORT	'Washington/Oregon Troll'	1991	'NCBC'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	1991	'WCVI'	59	0.00067
5	WA/ORT	'Washington/Oregon Troll'	1991	'GS'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	1991	'FR-early'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	1991	'FR-late'	21630	0.24381
5	WA/ORT	'Washington/Oregon Troll'	1991	'PSD'	7099	0.08002
5	WA/ORT	'Washington/Oregon Troll'	1991	'WACST'	2322	0.02617
5	WA/ORT	'Washington/Oregon Troll'	1991	'CR-bright'	2659	0.02998
5	WA/ORT	'Washington/Oregon Troll'	1991	'CR-sp&su'	6966	0.07852
5	WA/ORT	'Washington/Oregon Troll'	1991	'CR-tule'	46153	0.52022
5	WA/ORT	'Washington/Oregon Troll'	1991	'ORCST'	1775	0.02000
5	WA/ORT	'Washington/Oregon Troll'	1992	'SEAK'	73	0.00073
5	WA/ORT	'Washington/Oregon Troll'	1992	'NCBC'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	1992	'WCVI'	77	0.00077
5	WA/ORT	'Washington/Oregon Troll'	1992	'GS'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	1992	'FR-early'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	1992	'FR-late'	26225	0.26318
5	WA/ORT	'Washington/Oregon Troll'	1992	'PSD'	6594	0.06617
5	WA/ORT	'Washington/Oregon Troll'	1992	'WACST'	2728	0.02737
5	WA/ORT	'Washington/Oregon Troll'	1992	'CR-bright'	3752	0.03765
5	WA/ORT	'Washington/Oregon Troll'	1992	'CR-sp&su'	8376	0.08405
5	WA/ORT	'Washington/Oregon Troll'	1992	'CR-tule'	50072	0.50248
5	WA/ORT	'Washington/Oregon Troll'	1992	'ORCST'	1753	0.01759
5	WA/ORT	'Washington/Oregon Troll'	1993	'SEAK'	63	0.00097
5	WA/ORT	'Washington/Oregon Troll'	1993	'NCBC'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	1993	'WCVI'	49	0.00074
5	WA/ORT	'Washington/Oregon Troll'	1993	'GS'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	1993	'FR-early'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	1993	'FR-late'	20871	0.31992
5	WA/ORT	'Washington/Oregon Troll'	1993	'PSD'	5655	0.08669
5	WA/ORT	'Washington/Oregon Troll'	1993	'WACST'	2205	0.03380
5	WA/ORT	'Washington/Oregon Troll'	1993	'CR-bright'	4194	0.06429
5	WA/ORT	'Washington/Oregon Troll'	1993	'CR-sp&su'	4861	0.07451
5	WA/ORT	'Washington/Oregon Troll'	1993	'CR-tule'	24939	0.38229
5	WA/ORT	'Washington/Oregon Troll'	1993	'ORCST'	2400	0.03679
5	WA/ORT	'Washington/Oregon Troll'	1994	'SEAK'	10	0.00122
5	WA/ORT	'Washington/Oregon Troll'	1994	'NCBC'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	1994	'WCVI'	2	0.00027
5	WA/ORT	'Washington/Oregon Troll'	1994	'GS'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	1994	'FR-early'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	1994	'FR-late'	1299	0.16409
5	WA/ORT	'Washington/Oregon Troll'	1994	'PSD'	920	0.11625
5	WA/ORT	'Washington/Oregon Troll'	1994	'WACST'	441	0.05565
5	WA/ORT	'Washington/Oregon Troll'	1994	'CR-bright'	624	0.07880
5	WA/ORT	'Washington/Oregon Troll'	1994	'CR-sp&su'	534	0.06742
5	WA/ORT	'Washington/Oregon Troll'	1994	'CR-tule'	3872	0.48919
5	WA/ORT	'Washington/Oregon Troll'	1994	'ORCST'	215	0.02711
5	WA/ORT	'Washington/Oregon Troll'	1995	'SEAK'	13	0.00109
5	WA/ORT	'Washington/Oregon Troll'	1995	'NCBC'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	1995	'WCVI'	2	0.00014
5	WA/ORT	'Washington/Oregon Troll'	1995	'GS'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	1995	'FR-early'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	1995	'FR-late'	2139	0.17380
5	WA/ORT	'Washington/Oregon Troll'	1995	'PSD'	1371	0.11135
5	WA/ORT	'Washington/Oregon Troll'	1995	'WACST'	564	0.04580
5	WA/ORT	'Washington/Oregon Troll'	1995	'CR-bright'	678	0.05508
5	WA/ORT	'Washington/Oregon Troll'	1995	'CR-sp&su'	456	0.03703
5	WA/ORT	'Washington/Oregon Troll'	1995	'CR-tule'	6541	0.53132
5	WA/ORT	'Washington/Oregon Troll'	1995	'ORCST'	547	0.04440
5	WA/ORT	'Washington/Oregon Troll'	1996	'SEAK'	16	0.00078
5	WA/ORT	'Washington/Oregon Troll'	1996	'NCBC'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	1996	'WCVI'	12	0.00057
5	WA/ORT	'Washington/Oregon Troll'	1996	'GS'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	1996	'FR-early'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	1996	'FR-late'	3454	0.16762
5	WA/ORT	'Washington/Oregon Troll'	1996	'PSD'	1738	0.08435
5	WA/ORT	'Washington/Oregon Troll'	1996	'WACST'	649	0.03150
5	WA/ORT	'Washington/Oregon Troll'	1996	'CR-bright'	1304	0.06329
5	WA/ORT	'Washington/Oregon Troll'	1996	'CR-sp&su'	704	0.03418
5	WA/ORT	'Washington/Oregon Troll'	1996	'CR-tule'	12280	0.59593
5	WA/ORT	'Washington/Oregon Troll'	1996	'ORCST'	449	0.02178
5	WA/ORT	'Washington/Oregon Troll'	1997	'SEAK'	21	0.00101
5	WA/ORT	'Washington/Oregon Troll'	1997	'NCBC'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	1997	'WCVI'	17	0.00081
5	WA/ORT	'Washington/Oregon Troll'	1997	'GS'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	1997	'FR-early'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	1997	'FR-late'	9162	0.44443
5	WA/ORT	'Washington/Oregon Troll'	1997	'PSD'	1991	0.09659
5	WA/ORT	'Washington/Oregon Troll'	1997	'WACST'	399	0.01933
5	WA/ORT	'Washington/Oregon Troll'	1997	'CR-bright'	1364	0.06618
5	WA/ORT	'Washington/Oregon Troll'	1997	'CR-sp&su'	664	0.03220
5	WA/ORT	'Washington/Oregon Troll'	1997	'CR-tule'	6585	0.31945
5	WA/ORT	'Washington/Oregon Troll'	1997	'ORCST'	412	0.02000
5	WA/ORT	'Washington/Oregon Troll'	1998	'SEAK'	32	0.00152
5	WA/ORT	'Washington/Oregon Troll'	1998	'NCBC'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	1998	'WCVI'	5	0.00025
5	WA/ORT	'Washington/Oregon Troll'	1998	'GS'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	1998	'FR-early'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	1998	'FR-late'	6001	0.28642
5	WA/ORT	'Washington/Oregon Troll'	1998	'PSD'	2250	0.10737
5	WA/ORT	'Washington/Oregon Troll'	1998	'WACST'	491	0.02342
5	WA/ORT	'Washington/Oregon Troll'	1998	'CR-bright'	1347	0.06426
5	WA/ORT	'Washington/Oregon Troll'	1998	'CR-sp&su'	992	0.04735
5	WA/ORT	'Washington/Oregon Troll'	1998	'CR-tule'	9267	0.44229
5	WA/ORT	'Washington/Oregon Troll'	1998	'ORCST'	569	0.02713
5	WA/ORT	'Washington/Oregon Troll'	1999	'SEAK'	60	0.00135
5	WA/ORT	'Washington/Oregon Troll'	1999	'NCBC'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	1999	'WCVI'	5	0.00012
5	WA/ORT	'Washington/Oregon Troll'	1999	'GS'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	1999	'FR-early'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	1999	'FR-late'	14168	0.31537
5	WA/ORT	'Washington/Oregon Troll'	1999	'PSD'	4030	0.08971
5	WA/ORT	'Washington/Oregon Troll'	1999	'WACST'	721	0.01606
5	WA/ORT	'Washington/Oregon Troll'	1999	'CR-bright'	2868	0.06385
5	WA/ORT	'Washington/Oregon Troll'	1999	'CR-sp&su'	1916	0.04266
5	WA/ORT	'Washington/Oregon Troll'	1999	'CR-tule'	20561	0.45769
5	WA/ORT	'Washington/Oregon Troll'	1999	'ORCST'	593	0.01320
5	WA/ORT	'Washington/Oregon Troll'	2000	'SEAK'	41	0.00205
5	WA/ORT	'Washington/Oregon Troll'	2000	'NCBC'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	2000	'WCVI'	2	0.00010
5	WA/ORT	'Washington/Oregon Troll'	2000	'GS'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	2000	'FR-early'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	2000	'FR-late'	4503	0.22346
5	WA/ORT	'Washington/Oregon Troll'	2000	'PSD'	2174	0.10787
5	WA/ORT	'Washington/Oregon Troll'	2000	'WACST'	470	0.02330
5	WA/ORT	'Washington/Oregon Troll'	2000	'CR-bright'	1588	0.07882
5	WA/ORT	'Washington/Oregon Troll'	2000	'CR-sp&su'	1337	0.06637
5	WA/ORT	'Washington/Oregon Troll'	2000	'CR-tule'	9225	0.45776
5	WA/ORT	'Washington/Oregon Troll'	2000	'ORCST'	811	0.04026
5	WA/ORT	'Washington/Oregon Troll'	2001	'SEAK'	37	0.00068
5	WA/ORT	'Washington/Oregon Troll'	2001	'NCBC'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	2001	'WCVI'	16	0.00029
5	WA/ORT	'Washington/Oregon Troll'	2001	'GS'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	2001	'FR-early'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	2001	'FR-late'	7825	0.14448
5	WA/ORT	'Washington/Oregon Troll'	2001	'PSD'	2687	0.04961
5	WA/ORT	'Washington/Oregon Troll'	2001	'WACST'	605	0.01117
5	WA/ORT	'Washington/Oregon Troll'	2001	'CR-bright'	2925	0.05401
5	WA/ORT	'Washington/Oregon Troll'	2001	'CR-sp&su'	1946	0.03593
5	WA/ORT	'Washington/Oregon Troll'	2001	'CR-tule'	37230	0.68738
5	WA/ORT	'Washington/Oregon Troll'	2001	'ORCST'	892	0.01646
5	WA/ORT	'Washington/Oregon Troll'	2002	'SEAK'	44	0.00042
5	WA/ORT	'Washington/Oregon Troll'	2002	'NCBC'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	2002	'WCVI'	27	0.00025
5	WA/ORT	'Washington/Oregon Troll'	2002	'GS'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	2002	'FR-early'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	2002	'FR-late'	15434	0.14498
5	WA/ORT	'Washington/Oregon Troll'	2002	'PSD'	3206	0.03012
5	WA/ORT	'Washington/Oregon Troll'	2002	'WACST'	898	0.00844
5	WA/ORT	'Washington/Oregon Troll'	2002	'CR-bright'	4919	0.04620
5	WA/ORT	'Washington/Oregon Troll'	2002	'CR-sp&su'	4519	0.04245
5	WA/ORT	'Washington/Oregon Troll'	2002	'CR-tule'	75606	0.71017
5	WA/ORT	'Washington/Oregon Troll'	2002	'ORCST'	1808	0.01698
5	WA/ORT	'Washington/Oregon Troll'	2003	'SEAK'	44	0.00043
5	WA/ORT	'Washington/Oregon Troll'	2003	'NCBC'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	2003	'WCVI'	18	0.00018
5	WA/ORT	'Washington/Oregon Troll'	2003	'GS'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	2003	'FR-early'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	2003	'FR-late'	14917	0.14659
5	WA/ORT	'Washington/Oregon Troll'	2003	'PSD'	3703	0.03639
5	WA/ORT	'Washington/Oregon Troll'	2003	'WACST'	1321	0.01298
5	WA/ORT	'Washington/Oregon Troll'	2003	'CR-bright'	5863	0.05762
5	WA/ORT	'Washington/Oregon Troll'	2003	'CR-sp&su'	6251	0.06143
5	WA/ORT	'Washington/Oregon Troll'	2003	'CR-tule'	67697	0.66527
5	WA/ORT	'Washington/Oregon Troll'	2003	'ORCST'	1944	0.01910
5	WA/ORT	'Washington/Oregon Troll'	2004	'SEAK'	50	0.00057
5	WA/ORT	'Washington/Oregon Troll'	2004	'NCBC'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	2004	'WCVI'	26	0.00030
5	WA/ORT	'Washington/Oregon Troll'	2004	'GS'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	2004	'FR-early'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	2004	'FR-late'	9318	0.10561
5	WA/ORT	'Washington/Oregon Troll'	2004	'PSD'	3266	0.03702
5	WA/ORT	'Washington/Oregon Troll'	2004	'WACST'	1242	0.01408
5	WA/ORT	'Washington/Oregon Troll'	2004	'CR-bright'	5009	0.05677
5	WA/ORT	'Washington/Oregon Troll'	2004	'CR-sp&su'	5227	0.05924
5	WA/ORT	'Washington/Oregon Troll'	2004	'CR-tule'	62700	0.71069
5	WA/ORT	'Washington/Oregon Troll'	2004	'ORCST'	1387	0.01573
5	WA/ORT	'Washington/Oregon Troll'	2005	'SEAK'	76	0.00087
5	WA/ORT	'Washington/Oregon Troll'	2005	'NCBC'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	2005	'WCVI'	26	0.00030
5	WA/ORT	'Washington/Oregon Troll'	2005	'GS'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	2005	'FR-early'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	2005	'FR-late'	11911	0.13671
5	WA/ORT	'Washington/Oregon Troll'	2005	'PSD'	5606	0.06434
5	WA/ORT	'Washington/Oregon Troll'	2005	'WACST'	1756	0.02015
5	WA/ORT	'Washington/Oregon Troll'	2005	'CR-bright'	7318	0.08399
5	WA/ORT	'Washington/Oregon Troll'	2005	'CR-sp&su'	6814	0.07821
5	WA/ORT	'Washington/Oregon Troll'	2005	'CR-tule'	51932	0.59605
5	WA/ORT	'Washington/Oregon Troll'	2005	'ORCST'	1689	0.01938
5	WA/ORT	'Washington/Oregon Troll'	2006	'SEAK'	103	0.00179
5	WA/ORT	'Washington/Oregon Troll'	2006	'NCBC'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	2006	'WCVI'	42	0.00073
5	WA/ORT	'Washington/Oregon Troll'	2006	'GS'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	2006	'FR-early'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	2006	'FR-late'	13211	0.23050
5	WA/ORT	'Washington/Oregon Troll'	2006	'PSD'	6919	0.12072
5	WA/ORT	'Washington/Oregon Troll'	2006	'WACST'	1493	0.02605
5	WA/ORT	'Washington/Oregon Troll'	2006	'CR-bright'	5152	0.08989
5	WA/ORT	'Washington/Oregon Troll'	2006	'CR-sp&su'	7693	0.13423
5	WA/ORT	'Washington/Oregon Troll'	2006	'CR-tule'	21957	0.38310
5	WA/ORT	'Washington/Oregon Troll'	2006	'ORCST'	744	0.01299
5	WA/ORT	'Washington/Oregon Troll'	2007	'SEAK'	84	0.00216
5	WA/ORT	'Washington/Oregon Troll'	2007	'NCBC'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	2007	'WCVI'	10	0.00025
5	WA/ORT	'Washington/Oregon Troll'	2007	'GS'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	2007	'FR-early'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	2007	'FR-late'	5321	0.13735
5	WA/ORT	'Washington/Oregon Troll'	2007	'PSD'	7694	0.19860
5	WA/ORT	'Washington/Oregon Troll'	2007	'WACST'	1353	0.03491
5	WA/ORT	'Washington/Oregon Troll'	2007	'CR-bright'	4352	0.11232
5	WA/ORT	'Washington/Oregon Troll'	2007	'CR-sp&su'	3237	0.08356
5	WA/ORT	'Washington/Oregon Troll'	2007	'CR-tule'	16198	0.41810
5	WA/ORT	'Washington/Oregon Troll'	2007	'ORCST'	493	0.01273
5	WA/ORT	'Washington/Oregon Troll'	2008	'SEAK'	22	0.00062
5	WA/ORT	'Washington/Oregon Troll'	2008	'NCBC'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	2008	'WCVI'	7	0.00021
5	WA/ORT	'Washington/Oregon Troll'	2008	'GS'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	2008	'FR-early'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	2008	'FR-late'	6248	0.17802
5	WA/ORT	'Washington/Oregon Troll'	2008	'PSD'	2598	0.07402
5	WA/ORT	'Washington/Oregon Troll'	2008	'WACST'	620	0.01767
5	WA/ORT	'Washington/Oregon Troll'	2008	'CR-bright'	2302	0.06560
5	WA/ORT	'Washington/Oregon Troll'	2008	'CR-sp&su'	1036	0.02952
5	WA/ORT	'Washington/Oregon Troll'	2008	'CR-tule'	22006	0.62694
5	WA/ORT	'Washington/Oregon Troll'	2008	'ORCST'	260	0.00741
5	WA/ORT	'Washington/Oregon Troll'	2009	'SEAK'	29	0.00115
5	WA/ORT	'Washington/Oregon Troll'	2009	'NCBC'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	2009	'WCVI'	6	0.00022
5	WA/ORT	'Washington/Oregon Troll'	2009	'GS'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	2009	'FR-early'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	2009	'FR-late'	2827	0.11124
5	WA/ORT	'Washington/Oregon Troll'	2009	'PSD'	2545	0.10016
5	WA/ORT	'Washington/Oregon Troll'	2009	'WACST'	778	0.03061
5	WA/ORT	'Washington/Oregon Troll'	2009	'CR-bright'	2916	0.11474
5	WA/ORT	'Washington/Oregon Troll'	2009	'CR-sp&su'	1786	0.07028
5	WA/ORT	'Washington/Oregon Troll'	2009	'CR-tule'	14054	0.55308
5	WA/ORT	'Washington/Oregon Troll'	2009	'ORCST'	471	0.01852
5	WA/ORT	'Washington/Oregon Troll'	2010	'SEAK'	38	0.00043
5	WA/ORT	'Washington/Oregon Troll'	2010	'NCBC'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	2010	'WCVI'	30	0.00034
5	WA/ORT	'Washington/Oregon Troll'	2010	'GS'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	2010	'FR-early'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	2010	'FR-late'	18328	0.20694
5	WA/ORT	'Washington/Oregon Troll'	2010	'PSD'	3622	0.04090
5	WA/ORT	'Washington/Oregon Troll'	2010	'WACST'	1173	0.01324
5	WA/ORT	'Washington/Oregon Troll'	2010	'CR-bright'	5179	0.05848
5	WA/ORT	'Washington/Oregon Troll'	2010	'CR-sp&su'	3373	0.03808
5	WA/ORT	'Washington/Oregon Troll'	2010	'CR-tule'	55916	0.63136
5	WA/ORT	'Washington/Oregon Troll'	2010	'ORCST'	906	0.01023
5	WA/ORT	'Washington/Oregon Troll'	2011	'SEAK'	28	0.00046
5	WA/ORT	'Washington/Oregon Troll'	2011	'NCBC'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	2011	'WCVI'	9	0.00015
5	WA/ORT	'Washington/Oregon Troll'	2011	'GS'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	2011	'FR-early'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	2011	'FR-late'	8416	0.13700
5	WA/ORT	'Washington/Oregon Troll'	2011	'PSD'	4155	0.06764
5	WA/ORT	'Washington/Oregon Troll'	2011	'WACST'	1089	0.01772
5	WA/ORT	'Washington/Oregon Troll'	2011	'CR-bright'	5568	0.09064
5	WA/ORT	'Washington/Oregon Troll'	2011	'CR-sp&su'	2725	0.04435
5	WA/ORT	'Washington/Oregon Troll'	2011	'CR-tule'	38685	0.62971
5	WA/ORT	'Washington/Oregon Troll'	2011	'ORCST'	757	0.01232
5	WA/ORT	'Washington/Oregon Troll'	2012	'SEAK'	31	0.00031
5	WA/ORT	'Washington/Oregon Troll'	2012	'NCBC'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	2012	'WCVI'	23	0.00023
5	WA/ORT	'Washington/Oregon Troll'	2012	'GS'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	2012	'FR-early'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	2012	'FR-late'	8307	0.08324
5	WA/ORT	'Washington/Oregon Troll'	2012	'PSD'	7445	0.07460
5	WA/ORT	'Washington/Oregon Troll'	2012	'WACST'	1676	0.01679
5	WA/ORT	'Washington/Oregon Troll'	2012	'CR-bright'	12266	0.12291
5	WA/ORT	'Washington/Oregon Troll'	2012	'CR-sp&su'	5453	0.05464
5	WA/ORT	'Washington/Oregon Troll'	2012	'CR-tule'	62715	0.62846
5	WA/ORT	'Washington/Oregon Troll'	2012	'ORCST'	1877	0.01881
5	WA/ORT	'Washington/Oregon Troll'	2013	'SEAK'	17	0.00019
5	WA/ORT	'Washington/Oregon Troll'	2013	'NCBC'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	2013	'WCVI'	47	0.00051
5	WA/ORT	'Washington/Oregon Troll'	2013	'GS'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	2013	'FR-early'	0	0.00000
5	WA/ORT	'Washington/Oregon Troll'	2013	'FR-late'	10774	0.11722
5	WA/ORT	'Washington/Oregon Troll'	2013	'PSD'	5402	0.05877
5	WA/ORT	'Washington/Oregon Troll'	2013	'WACST'	1471	0.01601
5	WA/ORT	'Washington/Oregon Troll'	2013	'CR-bright'	18944	0.20610
5	WA/ORT	'Washington/Oregon Troll'	2013	'CR-sp&su'	3152	0.03429
5	WA/ORT	'Washington/Oregon Troll'	2013	'CR-tule'	50966	0.55449
5	WA/ORT	'Washington/Oregon Troll'	2013	'ORCST'	1141	0.01241
6	GeoStT	'Georgia Strait Troll'	1979	'SEAK'	0	0.00000
6	GeoStT	'Georgia Strait Troll'	1979	'NCBC'	0	0.00000
6	GeoStT	'Georgia Strait Troll'	1979	'WCVI'	171	0.00067
6	GeoStT	'Georgia Strait Troll'	1979	'GS'	86596	0.33960
6	GeoStT	'Georgia Strait Troll'	1979	'FR-early'	433	0.00170
6	GeoStT	'Georgia Strait Troll'	1979	'FR-late'	130022	0.50989
6	GeoStT	'Georgia Strait Troll'	1979	'PSD'	33758	0.13238
6	GeoStT	'Georgia Strait Troll'	1979	'WACST'	0	0.00000
6	GeoStT	'Georgia Strait Troll'	1979	'CR-bright'	1969	0.00772
6	GeoStT	'Georgia Strait Troll'	1979	'CR-sp&su'	1106	0.00434
6	GeoStT	'Georgia Strait Troll'	1979	'CR-tule'	943	0.00370
6	GeoStT	'Georgia Strait Troll'	1979	'ORCST'	0	0.00000
6	GeoStT	'Georgia Strait Troll'	1980	'SEAK'	0	0.00000
6	GeoStT	'Georgia Strait Troll'	1980	'NCBC'	0	0.00000
6	GeoStT	'Georgia Strait Troll'	1980	'WCVI'	91	0.00033
6	GeoStT	'Georgia Strait Troll'	1980	'GS'	100184	0.36675
6	GeoStT	'Georgia Strait Troll'	1980	'FR-early'	431	0.00158
6	GeoStT	'Georgia Strait Troll'	1980	'FR-late'	127895	0.46819
6	GeoStT	'Georgia Strait Troll'	1980	'PSD'	40839	0.14950
6	GeoStT	'Georgia Strait Troll'	1980	'WACST'	0	0.00000
6	GeoStT	'Georgia Strait Troll'	1980	'CR-bright'	1594	0.00583
6	GeoStT	'Georgia Strait Troll'	1980	'CR-sp&su'	1262	0.00462
